File,Namespace,Has i18n,String,Line,Type,Suggested Key
components\sidebar\sidebar-container.tsx,common,No,"icon",79,PropString,common.icon
components\sidebar\sidebar-container.tsx,common,No,"ghost",102,PropString,common.ghost
components\sidebar\sidebar-container.tsx,common,No,"icon",103,PropString,common.icon
components\projects\project-activity.tsx,common,No,"ghost",158,PropString,common.ghost
components\projects\project-activity.tsx,common,No,"sm",158,PropString,common.sm
components\projects\project-activity.tsx,common,No,"Activity",160,JSXText,common.activity
components\projects\project-activity.tsx,common,No,"right",164,PropString,common.right
components\projects\project-activity.tsx,common,No,"outline",173,PropString,common.outline
components\projects\project-activity.tsx,common,No,"sm",173,PropString,common.sm
components\projects\project-activity.tsx,common,No,"secondary",177,PropString,common.secondary
components\projects\project-activity.tsx,common,No,"end",183,PropString,common.end
components\projects\project-activity.tsx,common,No,"secondary",216,PropString,common.secondary
components\artifacts\artifact-create-button.tsx,common,No,"sm",163,PropString,common.sm
components\artifacts\artifact-create-button.tsx,common,No,"ghost",163,PropString,common.ghost
components\artifacts\artifact-create-button.tsx,common,No,"Create Artifact",165,JSXText,common.create_artifact
components\artifacts\artifact-create-button.tsx,common,No,"end",169,PropString,common.end
components\artifacts\artifact-create-button.tsx,common,No,"sm",199,PropString,common.sm
components\artifacts\artifact-create-button.tsx,common,No,"ghost",200,PropString,common.ghost
components\artifacts\artifact-create-button.tsx,common,No,"Create Artifact",205,JSXText,common.create_artifact
components\artifacts\artifact-create-button.tsx,common,No,"ghost",217,PropString,common.ghost
components\artifacts\artifact-create-button.tsx,common,No,"Create Artifact",225,JSXText,common.create_artifact
components\chat\batch-copy-dialog.tsx,common,Yes,"ghost",169,PropString,common.ghost
components\chat\batch-copy-dialog.tsx,common,Yes,"text",207,PropString,common.text
components\chat\batch-copy-dialog.tsx,common,Yes,"text",208,PropString,common.text
components\chat\batch-copy-dialog.tsx,common,Yes,"markdown",214,PropString,common.markdown
components\chat\batch-copy-dialog.tsx,common,Yes,"markdown",215,PropString,common.markdown
components\chat\batch-copy-dialog.tsx,common,Yes,"json",221,PropString,common.json
components\chat\batch-copy-dialog.tsx,common,Yes,"json",222,PropString,common.json
components\chat\batch-copy-dialog.tsx,common,Yes,"outline",232,PropString,common.outline
components\chat\export-dialog.tsx,common,Yes,"outline",201,PropString,common.outline
components\chat\export-dialog.tsx,common,Yes,"sm",201,PropString,common.sm
components\chat\export-dialog.tsx,common,Yes,"secondary",240,PropString,common.secondary
components\chat\export-dialog.tsx,common,Yes,"ghost",257,PropString,common.ghost
components\chat\export-dialog.tsx,common,Yes,"sm",257,PropString,common.sm
components\chat\export-dialog.tsx,common,Yes,"include-metadata",267,PropString,common.includemetadata
components\chat\export-dialog.tsx,common,Yes,"include-metadata",273,PropString,common.includemetadata
components\chat\export-dialog.tsx,common,Yes,"outline",284,PropString,common.outline
components\chat\recent-files-popover.tsx,common,No,"ghost",114,PropString,common.ghost
components\chat\recent-files-popover.tsx,common,No,"icon",115,PropString,common.icon
components\chat\recent-files-popover.tsx,common,No,"start",123,PropString,common.start
components\chat\recent-files-popover.tsx,common,No,"ghost",134,PropString,common.ghost
components\chat\recent-files-popover.tsx,common,No,"icon",135,PropString,common.icon
components\chat\recent-files-popover.tsx,common,No,"ghost",161,PropString,common.ghost
components\chat\recent-files-popover.tsx,common,No,"icon",162,PropString,common.icon
components\chat\recent-files-popover.tsx,common,No,"ghost",181,PropString,common.ghost
components\settings\desktop-settings.tsx,common,Yes,"outline",94,PropString,common.outline
components\settings\desktop-settings.tsx,common,Yes,"secondary",162,PropString,common.secondary
components\settings\desktop-settings.tsx,common,Yes,"outline",166,PropString,common.outline
components\settings\desktop-settings.tsx,common,Yes,"outline",255,PropString,common.outline
components\settings\desktop-settings.tsx,common,Yes,"default",290,PropString,common.default
components\settings\desktop-settings.tsx,common,Yes,"outline",320,PropString,common.outline
components\settings\desktop-settings.tsx,common,Yes,"ghost",345,PropString,common.ghost
components\settings\desktop-settings.tsx,common,Yes,"ghost",353,PropString,common.ghost
components\projects\import-export-dialog.tsx,common,Yes,"Import / Export Projects",236,JSXText,common.import_export_projects
components\projects\import-export-dialog.tsx,common,Yes,"export",244,PropString,common.export
components\projects\import-export-dialog.tsx,common,Yes,"import",248,PropString,common.import
components\projects\import-export-dialog.tsx,common,Yes,"export",254,PropString,common.export
components\projects\import-export-dialog.tsx,common,Yes,"ghost",265,PropString,common.ghost
components\projects\import-export-dialog.tsx,common,Yes,"import",314,PropString,common.import
components\projects\import-export-dialog.tsx,common,Yes,"file",317,PropString,common.file
components\projects\import-export-dialog.tsx,common,Yes,"Importing...",332,JSXText,common.importing
components\export\batch-export-dialog.tsx,common,No,"outline",159,PropString,common.outline
components\export\batch-export-dialog.tsx,common,No,"Batch Export Sessions",167,JSXText,common.batch_export_sessions
components\export\batch-export-dialog.tsx,common,No,"Export Format",176,JSXText,common.export_format
components\export\batch-export-dialog.tsx,common,No,"ghost",199,PropString,common.ghost
components\export\batch-export-dialog.tsx,common,No,"ghost",203,PropString,common.ghost
components\export\batch-export-dialog.tsx,common,No,"Estimated size:",233,JSXText,common.estimated_size
components\export\batch-export-dialog.tsx,common,No,"outline",247,PropString,common.outline
components\export\batch-export-dialog.tsx,common,No,"outline",292,PropString,common.outline
components\designer\designer-preview.tsx,common,Yes,"outline",144,PropString,common.outline
components\designer\designer-preview.tsx,common,Yes,"utf-8",311,PropString,common.utf8
components\designer\designer-preview.tsx,common,Yes,"viewport",312,PropString,common.viewport
components\designer\designer-preview.tsx,common,Yes,"react",326,PropString,common.react
components\designer\designer-preview.tsx,common,Yes,"Error:",341,JSXText,common.error
components\designer\designer-preview.tsx,common,Yes," ' + error.message + '",341,JSXText,common._errormessage_
components\designer\designer-preview.tsx,common,Yes,"utf-8",355,PropString,common.utf8
components\designer\designer-preview.tsx,common,Yes,"viewport",356,PropString,common.viewport
components\chat\code-executor.tsx,common,No,"outline",111,PropString,common.outline
components\chat\code-executor.tsx,common,No,"secondary",115,PropString,common.secondary
components\chat\code-executor.tsx,common,No,"ghost",122,PropString,common.ghost
components\chat\code-executor.tsx,common,No,"icon",123,PropString,common.icon
components\chat\code-executor.tsx,common,No,"ghost",135,PropString,common.ghost
components\chat\code-executor.tsx,common,No,"icon",136,PropString,common.icon
components\chat\code-executor.tsx,common,No,"Output",162,JSXText,common.output
components\chat\error-message.tsx,common,No,"destructive",196,PropString,common.destructive
components\chat\error-message.tsx,common,No,"outline",229,PropString,common.outline
components\chat\error-message.tsx,common,No,"sm",230,PropString,common.sm
components\chat\error-message.tsx,common,No,"outline",244,PropString,common.outline
components\chat\error-message.tsx,common,No,"sm",244,PropString,common.sm
components\chat\error-message.tsx,common,No,"ghost",262,PropString,common.ghost
components\chat\error-message.tsx,common,No,"icon",263,PropString,common.icon
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"style",233,PropString,common.style
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"style",235,PropString,common.style
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"settings",236,PropString,common.settings
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"style",239,PropString,common.style
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"settings",324,PropString,common.settings
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"ghost",392,PropString,common.ghost
components\chat\prompt-optimizer-dialog.tsx,common,Yes,"ghost",395,PropString,common.ghost
components\settings\chat-settings.tsx,common,Yes,"openai",88,PropString,common.openai
components\settings\chat-settings.tsx,common,Yes,"auto-title",250,PropString,common.autotitle
components\settings\chat-settings.tsx,common,Yes,"auto-title",256,PropString,common.autotitle
components\settings\chat-settings.tsx,common,Yes,"show-model",278,PropString,common.showmodel
components\settings\chat-settings.tsx,common,Yes,"show-model",284,PropString,common.showmodel
components\settings\chat-settings.tsx,common,Yes,"markdown-render",292,PropString,common.markdownrender
components\settings\chat-settings.tsx,common,Yes,"markdown-render",298,PropString,common.markdownrender
components\settings\provider-import-export.tsx,common,Yes,"outline",168,PropString,common.outline
components\settings\provider-import-export.tsx,common,Yes,"sm",169,PropString,common.sm
components\settings\provider-import-export.tsx,common,Yes,"outline",178,PropString,common.outline
components\settings\provider-import-export.tsx,common,Yes,"sm",179,PropString,common.sm
components\settings\provider-import-export.tsx,common,Yes,"file",187,PropString,common.file
components\settings\provider-import-export.tsx,common,Yes,"outline",227,PropString,common.outline
components\settings\provider-import-export.tsx,common,Yes,"outline",289,PropString,common.outline
components\projects\project-card.tsx,common,No,"ghost",143,PropString,common.ghost
components\projects\project-card.tsx,common,No,"icon",143,PropString,common.icon
components\projects\project-card.tsx,common,No,"end",147,PropString,common.end
components\projects\project-card.tsx,common,No,"secondary",236,PropString,common.secondary
components\projects\project-card.tsx,common,No,"secondary",242,PropString,common.secondary
components\projects\project-card.tsx,common,No,"Delete Project",262,JSXText,common.delete_project
components\projects\project-card.tsx,common,No,"Cancel",270,JSXText,common.cancel
components\artifacts\artifact-preview.tsx,common,No,"sm",114,PropString,common.sm
components\artifacts\artifact-preview.tsx,common,No,"ghost",114,PropString,common.ghost
components\artifacts\artifact-preview.tsx,common,No,"utf-8",158,PropString,common.utf8
components\artifacts\artifact-preview.tsx,common,No,"react",171,PropString,common.react
components\artifacts\artifact-preview.tsx,common,No,"No component found. Export an App, Component, or Main function.",187,JSXText,common.no_component_found_export_an_app_component_or_main
components\artifacts\artifact-preview.tsx,common,No,"Error:",190,JSXText,common.error
components\artifacts\artifact-preview.tsx,common,No," ' + error.message + '",190,JSXText,common._errormessage_
components\presets\preset-card.tsx,common,Yes,"ghost",91,PropString,common.ghost
components\presets\preset-card.tsx,common,Yes,"icon",91,PropString,common.icon
components\presets\preset-card.tsx,common,Yes,"end",95,PropString,common.end
components\presets\preset-card.tsx,common,Yes,"outline",124,PropString,common.outline
components\presets\preset-card.tsx,common,Yes,"outline",127,PropString,common.outline
components\presets\preset-card.tsx,common,Yes,"secondary",131,PropString,common.secondary
components\learning\learning-mode-panel.tsx,common,Yes,"ghost",112,PropString,common.ghost
components\learning\learning-mode-panel.tsx,common,Yes,"icon",112,PropString,common.icon
components\learning\learning-mode-panel.tsx,common,Yes,"secondary",182,PropString,common.secondary
components\learning\learning-mode-panel.tsx,common,Yes,"secondary",211,PropString,common.secondary
components\learning\learning-mode-panel.tsx,common,Yes,"outline",244,PropString,common.outline
components\learning\learning-mode-panel.tsx,common,Yes,"ghost",254,PropString,common.ghost
components\learning\learning-start-dialog.tsx,common,Yes,"topic",117,PropString,common.topic
components\learning\learning-start-dialog.tsx,common,Yes,"topic",122,PropString,common.topic
components\learning\learning-start-dialog.tsx,common,Yes,"background",131,PropString,common.background
components\learning\learning-start-dialog.tsx,common,Yes,"background",138,PropString,common.background
components\learning\learning-start-dialog.tsx,common,Yes,"button",185,PropString,common.button
components\learning\learning-start-dialog.tsx,common,Yes,"icon",187,PropString,common.icon
components\artifacts\artifact-panel.tsx,common,Yes,"right",229,PropString,common.right
components\artifacts\artifact-panel.tsx,common,Yes,"ghost",247,PropString,common.ghost
components\artifacts\artifact-panel.tsx,common,Yes,"code",268,PropString,common.code
components\artifacts\artifact-panel.tsx,common,Yes,"preview",270,PropString,common.preview
components\artifacts\artifact-panel.tsx,common,Yes,"100%",320,PropString,common.100
components\artifacts\artifact-panel.tsx,common,Yes,"utf-8",394,PropString,common.utf8
components\settings\keyboard-settings.tsx,common,Yes,"Edit Shortcut",93,JSXText,common.edit_shortcut
components\settings\keyboard-settings.tsx,common,Yes,"secondary",251,PropString,common.secondary
components\settings\keyboard-settings.tsx,common,Yes,"ghost",278,PropString,common.ghost
components\settings\keyboard-settings.tsx,common,Yes,"icon",279,PropString,common.icon
components\settings\keyboard-settings.tsx,common,Yes,"destructive",328,PropString,common.destructive
components\settings\mcp-install-wizard.tsx,common,Yes,"destructive",175,PropString,common.destructive
components\settings\mcp-install-wizard.tsx,common,Yes,"custom-args",213,PropString,common.customargs
components\settings\mcp-install-wizard.tsx,common,Yes,"custom-args",215,PropString,common.customargs
components\settings\mcp-install-wizard.tsx,common,Yes,"outline",255,PropString,common.outline
components\settings\mcp-install-wizard.tsx,common,Yes,"outline",261,PropString,common.outline
components\settings\theme-editor.tsx,common,Yes,"theme-name",168,PropString,common.themename
components\settings\theme-editor.tsx,common,Yes,"theme-name",170,PropString,common.themename
components\settings\theme-editor.tsx,common,Yes,"outline",306,PropString,common.outline
components\settings\theme-editor.tsx,common,Yes,"ghost",315,PropString,common.ghost
components\settings\theme-editor.tsx,common,Yes,"outline",325,PropString,common.outline
components\sidebar\session-item.tsx,common,No,"icon",74,PropString,common.icon
components\sidebar\session-item.tsx,common,No,"right",81,PropString,common.right
components\sidebar\session-item.tsx,common,No,"ghost",118,PropString,common.ghost
components\sidebar\session-item.tsx,common,No,"icon",119,PropString,common.icon
components\sidebar\session-item.tsx,common,No,"end",126,PropString,common.end
components\workflow-editor\execution-panel.tsx,common,Yes,"outline",129,PropString,common.outline
components\workflow-editor\execution-panel.tsx,common,Yes,"outline",140,PropString,common.outline
components\workflow-editor\execution-panel.tsx,common,Yes,"destructive",151,PropString,common.destructive
components\workflow-editor\execution-panel.tsx,common,Yes,"outline",164,PropString,common.outline
components\workflow-editor\execution-panel.tsx,common,Yes,"outline",212,PropString,common.outline
components\workflow-editor\nodes\base-node.tsx,common,No,"target",124,PropString,common.target
components\workflow-editor\nodes\base-node.tsx,common,No,"target",133,PropString,common.target
components\workflow-editor\nodes\base-node.tsx,common,No,"Not configured",186,JSXText,common.not_configured
components\workflow-editor\nodes\base-node.tsx,common,No,"source",194,PropString,common.source
components\workflow-editor\nodes\base-node.tsx,common,No,"source",203,PropString,common.source
components\artifacts\artifact-card.tsx,common,No,"outline",95,PropString,common.outline
components\artifacts\artifact-card.tsx,common,No,"sm",96,PropString,common.sm
components\artifacts\artifact-card.tsx,common,No,"secondary",141,PropString,common.secondary
components\artifacts\artifact-card.tsx,common,No,"ghost",166,PropString,common.ghost
components\artifacts\artifact-card.tsx,common,No,"icon",167,PropString,common.icon
components\artifacts\artifact-list.tsx,common,No,"No artifacts yet",103,JSXText,common.no_artifacts_yet
components\artifacts\artifact-list.tsx,common,No,"Code snippets and content will appear here",104,JSXText,common.code_snippets_and_content_will_appear_here
components\artifacts\artifact-list.tsx,common,No,"outline",140,PropString,common.outline
components\artifacts\artifact-list.tsx,common,No,"ghost",207,PropString,common.ghost
components\artifacts\artifact-list.tsx,common,No,"text-muted-foreground",215,PropString,common.textmutedforeground
app\settings\page.tsx,common,Yes,"icon",371,PropString,common.icon
app\settings\page.tsx,common,Yes,"end",375,PropString,common.end
app\settings\page.tsx,common,Yes,"file",385,PropString,common.file
app\settings\page.tsx,common,Yes,"Reset All Settings?",407,JSXText,common.reset_all_settings
app\settings\page.tsx,common,Yes,"outline",413,PropString,common.outline
components\chat\renderers\math-inline.tsx,common,No,"math",86,PropString,common.math
components\chat\renderers\math-inline.tsx,common,No,"LaTeX Error",94,JSXText,common.latex_error
components\chat\renderers\math-inline.tsx,common,No,"math",114,PropString,common.math
components\chat\renderers\math-inline.tsx,common,No,"Click to copy",137,JSXText,common.click_to_copy
components\chat\tool-result-display.tsx,common,No,"ghost",89,PropString,common.ghost
components\chat\tool-result-display.tsx,common,No,"icon",90,PropString,common.icon
components\chat\tool-result-display.tsx,common,No,"Tool result",141,PropString,common.tool_result
components\chat\tool-result-display.tsx,common,No,"[Unknown content type]",163,JSXText,common.unknown_content_type
components\presets\preset-quick-prompts.tsx,common,No,"ghost",44,PropString,common.ghost
components\presets\preset-quick-prompts.tsx,common,No,"sm",45,PropString,common.sm
components\presets\preset-quick-prompts.tsx,common,No,"Quick",50,JSXText,common.quick
components\presets\preset-quick-prompts.tsx,common,No,"Quick Prompts",56,JSXText,common.quick_prompts
components\presets\preset-selector.tsx,common,Yes,"ghost",80,PropString,common.ghost
components\presets\preset-selector.tsx,common,Yes,"sm",80,PropString,common.sm
components\presets\preset-selector.tsx,common,Yes,"outline",85,PropString,common.outline
components\presets\preset-selector.tsx,common,Yes,"outline",243,PropString,common.outline
components\presets\presets-manager.tsx,common,Yes,"outline",275,PropString,common.outline
components\presets\presets-manager.tsx,common,Yes,"end",279,PropString,common.end
components\presets\presets-manager.tsx,common,Yes,"file",295,PropString,common.file
components\presets\presets-manager.tsx,common,Yes,"outline",302,PropString,common.outline
components\chat\context-settings-dialog.tsx,common,Yes,"(GPT-4o)",85,JSXText,common.gpt4o
components\chat\context-settings-dialog.tsx,common,Yes,"(Fast)",93,JSXText,common.fast
components\chat\context-settings-dialog.tsx,common,Yes,"6/6",233,JSXText,common.66
components\chat\mention-popover.tsx,common,Yes,"↑↓",214,JSXText,common.
components\chat\mention-popover.tsx,common,Yes,"Enter",217,JSXText,common.enter
components\chat\mention-popover.tsx,common,Yes,"Esc",220,JSXText,common.esc
components\chat\session-stats.tsx,common,No,"secondary",147,PropString,common.secondary
components\chat\session-stats.tsx,common,No,"Messages",214,JSXText,common.messages
components\chat\session-stats.tsx,common,No,"Est. Tokens",224,JSXText,common.est_tokens
components\settings\tool-settings.tsx,common,No,"Tool Permissions",151,JSXText,common.tool_permissions
components\settings\tool-settings.tsx,common,No,"destructive",205,PropString,common.destructive
components\settings\tool-settings.tsx,common,No,"Desktop App Required",207,JSXText,common.desktop_app_required
components\projects\project-templates.tsx,common,Yes,"Create from Template",204,JSXText,common.create_from_template
components\projects\project-templates.tsx,common,Yes,"secondary",258,PropString,common.secondary
components\projects\project-templates.tsx,common,Yes,"outline",262,PropString,common.outline
components\agent\tool-approval-dialog.tsx,common,Yes,"outline",105,PropString,common.outline
components\agent\tool-approval-dialog.tsx,common,Yes,"json",123,PropString,common.json
components\agent\tool-approval-dialog.tsx,common,Yes,"outline",147,PropString,common.outline
components\workflow-editor\nodes\ai-node.tsx,common,No,"secondary",26,PropString,common.secondary
components\workflow-editor\nodes\ai-node.tsx,common,No,"outline",31,PropString,common.outline
components\workflow-editor\nodes\ai-node.tsx,common,No,"outline",36,PropString,common.outline
components\designer\element-tree.tsx,common,No,"No elements",86,JSXText,common.no_elements
components\designer\element-tree.tsx,common,No,"ghost",179,PropString,common.ghost
components\designer\element-tree.tsx,common,No,"icon",180,PropString,common.icon
components\chat\message-parts\sources-display.tsx,common,No,"outline",102,PropString,common.outline
components\chat\message-parts\sources-display.tsx,common,No,"Web Search Answer",191,JSXText,common.web_search_answer
components\chat\message-reactions.tsx,common,No,"ghost",57,PropString,common.ghost
components\chat\message-reactions.tsx,common,No,"icon",58,PropString,common.icon
components\chat\model-picker-dialog.tsx,common,Yes,"default",304,PropString,common.default
components\chat\model-picker-dialog.tsx,common,Yes,"• Free",391,JSXText,common._free
components\settings\provider-health-status.tsx,common,Yes,"ghost",164,PropString,common.ghost
components\settings\provider-health-status.tsx,common,Yes," 75 && quotaPercentage ",216,JSXText,common._75_quotapercentage_
components\settings\ui-customization-settings.tsx,common,Yes,"ghost",89,PropString,common.ghost
components\settings\ui-customization-settings.tsx,common,Yes,"sm",90,PropString,common.sm
components\sidebar\session-list.tsx,common,No,"No conversations yet",28,JSXText,common.no_conversations_yet
components\sidebar\session-list.tsx,common,No,"Start a new chat to begin",29,JSXText,common.start_a_new_chat_to_begin
components\agent\tool-timeline.tsx,common,No,"Tool Executions",122,JSXText,common.tool_executions
components\agent\tool-timeline.tsx,common,No,"Running...",124,JSXText,common.running
components\workflow-editor\nodes\conditional-node.tsx,common,No,"✓ True",41,JSXText,common._true
components\workflow-editor\nodes\conditional-node.tsx,common,No,"✗ False",42,JSXText,common._false
components\workflow-editor\nodes\loop-node.tsx,common,No,"secondary",20,PropString,common.secondary
components\workflow-editor\nodes\loop-node.tsx,common,No,"outline",23,PropString,common.outline
components\workflow-editor\nodes\parallel-node.tsx,common,No,"secondary",33,PropString,common.secondary
components\workflow-editor\nodes\parallel-node.tsx,common,No,"outline",37,PropString,common.outline
components\workflow-editor\workflow-editor-panel.tsx,common,No,"Loading...",177,JSXText,common.loading
components\workflow-editor\workflow-editor-panel.tsx,common,No,"top-left",230,PropString,common.topleft
components\designer\style-panel.tsx,common,Yes,"color",198,PropString,common.color
components\designer\style-panel.tsx,common,Yes,"number",245,PropString,common.number
components\chat\markdown-renderer.tsx,common,No,"lazy",225,PropString,common.lazy
components\chat\welcome-state.tsx,common,Yes,"outline",200,PropString,common.outline
components\settings\custom-instructions-settings.tsx,common,Yes,"outline",186,PropString,common.outline
components\settings\oauth-login-button.tsx,common,Yes,"ghost",152,PropString,common.ghost
components\settings\quick-settings-card.tsx,common,No,"outline",104,PropString,common.outline
components\agent\agent-steps.tsx,common,No,"Progress",35,JSXText,common.progress
components\workflow-editor\nodes\tool-node.tsx,common,No,"secondary",19,PropString,common.secondary
app\projects\page.tsx,common,No,"Projects",72,JSXText,common.projects
